epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,596.959,0.21741,0.48528,0.09962,0.84423,0.81441,0.79862,0.73848,0.1388,0.37747,0.09322,0.001111,0.001111,0.001111
2,1192.49,0.19825,0.43082,0.09016,0.88342,0.82077,0.83482,0.77911,0.12019,0.32935,0.07625,0.000555556,0.000555556,0.000555556
